Temps;Déplacement;Charge
4,80000;0,41255;481,01586
4,82000;0,41422;483,98194
4,84000;0,41584;486,20207
4,86000;0,41757;488,80372
4,88000;0,41924;492,25711
4,90000;0,42092;495,54901
4,92000;0,42259;498,62466
4,94000;0,42427;501,58072
4,96000;0,42588;505,07793
4,98000;0,42755;507,50170
5,00000;0,42923;510,50996
5,02000;0,43084;513,89351
5,04000;0,43252;517,20566
5,06000;0,43425;520,89561
5,08000;0,43587;524,50662
5,10000;0,43748;527,17384
5,12000;0,43915;529,79030
5,14000;0,44089;533,42138
5,16000;0,44256;536,84451
5,18000;0,44424;540,02395
5,20000;0,44591;543,28414
5,22000;0,44752;546,30120
5,24000;0,44920;549,21107
5,26000;0,45087;552,30022
5,28000;0,45255;555,03948
5,30000;0,45422;557,65817
5,32000;0,45589;560,91822
5,34000;0,45751;563,42995
5,36000;0,45918;566,21409
5,38000;0,46086;569,29444
5,40000;0,46253;571,75448
5,42000;0,46421;574,71376
5,44000;0,46588;577,27899
5,46000;0,46749;579,82248
5,48000;0,46917;583,01077
5,50000;0,47084;585,64218
5,52000;0,47252;588,33687
5,54000;0,47419;591,29433
5,56000;0,47586;594,08685
5,58000;0,47748;596,37697
5,60000;0,47909;598,83115
5,62000;0,48083;601,51615
5,64000;0,48250;603,71542
5,66000;0,48418;606,22804
5,68000;0,48585;609,13358
5,70000;0,48752;612,05206
5,72000;0,48914;613,99853
5,74000;0,49081;616,27310
5,76000;0,49249;618,70296
5,78000;0,49422;621,70164
5,80000;0,49583;624,51386
5,82000;0,49757;626,65497
5,84000;0,49912;628,08017
5,86000;0,50080;630,07455
5,88000;0,50241;632,54926
5,90000;0,50414;635,57625
5,92000;0,50582;638,12132
5,94000;0,50755;640,62034
5,96000;0,50917;643,20620
5,98000;0,51084;645,32193
6,00000;0,51252;647,72861
6,02000;0,51419;649,95321
6,04000;0,51586;652,95924
6,06000;0,51754;655,21030
6,08000;0,51921;657,18824
6,10000;0,52083;659,51813
6,12000;0,52250;661,63749
6,14000;0,52411;663,95346
6,16000;0,52579;666,72796
6,18000;0,52746;669,04649
6,20000;0,52914;671,79068
6,22000;0,53075;674,76816
6,24000;0,53249;676,91505
6,26000;0,53410;679,26473
6,28000;0,53577;681,59443
6,30000;0,53739;684,44521
6,32000;0,53912;687,02404
6,34000;0,54080;689,92833
6,36000;0,54247;692,54320
6,38000;0,54414;694,82150
6,40000;0,54582;697,52214
6,42000;0,54743;700,12263
6,44000;0,54911;702,64339
6,46000;0,55078;705,31322
6,48000;0,55240;707,35263
6,50000;0,55407;709,50389
6,52000;0,55580;712,15932
6,54000;0,55748;715,29718
6,56000;0,55915;717,78148
6,58000;0,56083;720,05996
6,60000;0,56244;722,49603
6,62000;0,56411;725,03337
6,64000;0,56585;727,45206
6,66000;0,56752;730,62447
6,68000;0,56926;733,90617
6,70000;0,57093;736,54121
6,72000;0,57248;739,02281
6,74000;0,57416;741,73571
6,76000;0,57583;744,40800
6,78000;0,57745;746,98781
6,80000;0,57912;749,43681
6,82000;0,58085;752,07027
6,84000;0,58241;755,26782
6,86000;0,58408;757,93276
6,88000;0,58576;761,22414
6,90000;0,58743;764,26552
6,92000;0,58911;767,34959
6,94000;0,59084;769,99599
6,96000;0,59245;772,76817
6,98000;0,59407;775,79622
7,00000;0,59574;778,52607
7,02000;0,59742;780,87877
7,04000;0,59909;784,14902
7,06000;0,60082;787,39515
7,08000;0,60250;790,27489
7,10000;0,60411;792,27341
7,12000;0,60579;795,46934
7,14000;0,60746;799,11891
7,16000;0,60914;801,85812
7,18000;0,61087;805,03561
7,20000;0,61254;807,95875
7,22000;0,61416;811,06853
7,24000;0,61589;813,83642
7,26000;0,61751;816,50801
7,28000;0,61918;819,46058
7,30000;0,62085;822,72189
7,32000;0,62259;825,40167
7,34000;0,62420;828,75984
7,36000;0,62582;831,95297
7,38000;0,62755;835,21353
7,40000;0,62916;838,12801
7,42000;0,63078;840,80948
7,44000;0,63245;843,28996
7,46000;0,63413;846,19876
7,48000;0,63574;849,43855
7,50000;0,63748;852,98903
7,52000;0,63915;856,50776
7,54000;0,64082;859,48147
7,56000;0,64250;862,37518
7,58000;0,64417;865,99207
7,60000;0,64579;868,85598
7,62000;0,64746;871,68524
7,64000;0,64913;874,81868
7,66000;0,65087;877,83113
7,68000;0,65254;881,55475
7,70000;0,65416;885,09247
7,72000;0,65577;888,22832
7,74000;0,65739;891,10183
7,76000;0,65912;894,47489
7,78000;0,66079;898,33029
7,80000;0,66253;901,62205
7,82000;0,66426;905,14347
7,84000;0,66588;908,34945
7,86000;0,66749;911,47898
7,88000;0,66922;914,67695
7,90000;0,67090;917,29928
7,92000;0,67257;920,61404
7,94000;0,67425;924,11451
7,96000;0,67592;927,59533
7,98000;0,67753;930,71973
8,00000;0,67915;933,29269
8,02000;0,68076;936,03116
8,04000;0,68250;938,79532
8,06000;0,68417;942,25854
8,08000;0,68585;945,86909
8,10000;0,68746;949,25007
8,12000;0,68913;951,95351
8,14000;0,69075;954,27800
8,16000;0,69242;957,34335
8,18000;0,69416;960,14701
8,20000;0,69589;963,57772
8,22000;0,69750;967,22748
8,24000;0,69918;970,72441
8,26000;0,70085;973,83559
8,28000;0,70247;976,91221
8,30000;0,70402;979,70832
8,32000;0,70581;982,53367
8,34000;0,70749;986,30348
8,36000;0,70910;990,41471
8,38000;0,71084;994,07742
8,40000;0,71251;997,61235
8,42000;0,71419;1001,36874
8,44000;0,71586;1004,82944
8,46000;0,71753;1008,48544
8,48000;0,71915;1011,52007
8,50000;0,72088;1015,19004
8,52000;0,72256;1018,64822
8,54000;0,72423;1023,23424
8,56000;0,72590;1027,21807
8,58000;0,72752;1031,07151
8,60000;0,72913;1034,28299
8,62000;0,73081;1037,74359
8,64000;0,73248;1041,60868
8,66000;0,73416;1044,81736
8,68000;0,73589;1048,38545
8,70000;0,73756;1051,88927
8,72000;0,73912;1055,92515
8,74000;0,74079;1059,41026
8,76000;0,74247;1062,75566
8,78000;0,74414;1066,43587
8,80000;0,74587;1070,46561
8,82000;0,74755;1074,26168
8,84000;0,74916;1078,61981
8,86000;0,75078;1082,41262
8,88000;0,75245;1085,74554
8,90000;0,75412;1089,59135
8,92000;0,75586;1094,00451
8,94000;0,75753;1099,19654
8,96000;0,75921;1103,70182
8,98000;0,76088;1108,28187
9,00000;0,76256;1112,82049
9,02000;0,76423;1117,31449
9,04000;0,76584;1121,57986
9,06000;0,76752;1125,69621
9,08000;0,76919;1130,69490
9,10000;0,77081;1136,02830
9,12000;0,77254;1140,55676
9,14000;0,77421;1144,79046
9,16000;0,77583;1149,15883
9,18000;0,77750;1153,42513
9,20000;0,77918;1158,14442
9,22000;0,78079;1163,53473
9,24000;0,78247;1168,50464
9,26000;0,78420;1172,76059
9,28000;0,78587;1177,73348
9,30000;0,78749;1182,36011
9,32000;0,78916;1187,28969
9,34000;0,79084;1192,28652
9,36000;0,79251;1196,87077
9,38000;0,79418;1201,73907
9,40000;0,79586;1206,33049
9,42000;0,79753;1210,83269
9,44000;0,79921;1215,23198
9,46000;0,80082;1219,98899
9,48000;0,80243;1224,71452
9,50000;0,80411;1229,00056
9,52000;0,80584;1234,03696
9,54000;0,80752;1239,25526
9,56000;0,80919;1244,10922
9,58000;0,81087;1248,49724
9,60000;0,81248;1252,11747
9,62000;0,81415;1256,40165
9,64000;0,81589;1261,09924
9,66000;0,81756;1265,44498
9,68000;0,81924;1270,36162
9,70000;0,82091;1274,75522
9,72000;0,82246;1279,71610
9,74000;0,82414;1284,41462
9,76000;0,82581;1288,34816
9,78000;0,82749;1293,10433
9,80000;0,82916;1298,33436
9,82000;0,83089;1302,61946
9,84000;0,83251;1307,90006
9,86000;0,83418;1313,00949
9,88000;0,83586;1317,61916
9,90000;0,83753;1322,18394
9,92000;0,83921;1327,26179
9,94000;0,84094;1332,45429
9,96000;0,84255;1337,69028
9,98000;0,84423;1342,59164
10,00000;0,84590;1346,91847
10,02000;0,84752;1350,68307
10,04000;0,84913;1355,29367
10,06000;0,85086;1359,62851
10,08000;0,85260;1365,23806
10,10000;0,85421;1370,73658
10,12000;0,85589;1375,27082
10,14000;0,85756;1380,18401
10,16000;0,85923;1384,68891
10,18000;0,86073;1388,92932
10,20000;0,86258;1394,02924
10,22000;0,86426;1399,98943
10,24000;0,86587;1405,27599
10,26000;0,86755;1409,40417
10,28000;0,86916;1413,90646
10,30000;0,87083;1419,39400
10,32000;0,87233;1424,16758
10,34000;0,87424;1428,97470
10,36000;0,87586;1434,75989
10,38000;0,87753;1439,86056
10,40000;0,87920;1444,59847
10,42000;0,88088;1449,69802
10,44000;0,88255;1454,44069
10,46000;0,88423;1458,75691
10,48000;0,88578;1463,47648
10,50000;0,88752;1468,21244
10,52000;0,88925;1473,53541
10,54000;0,89092;1478,77755
10,56000;0,89260;1483,50038
10,58000;0,89421;1488,26241
10,60000;0,89589;1493,10399
10,62000;0,89738;1497,76489
10,64000;0,89923;1503,33550
10,66000;0,90097;1509,22351
10,68000;0,90258;1514,25330
10,70000;0,90432;1519,54461
10,72000;0,90593;1523,67810
10,74000;0,90754;1527,81252
10,76000;0,90916;1532,58517
10,78000;0,91083;1537,16607
10,80000;0,91251;1542,03130
10,82000;0,91418;1547,36936
10,84000;0,91586;1551,95724
10,86000;0,91747;1557,09265
10,88000;0,91914;1561,62996
10,90000;0,92058;1566,32867
10,92000;0,92249;1571,55227
10,94000;0,92423;1577,01224
10,96000;0,92590;1582,68269
10,98000;0,92751;1587,76324
11,00000;0,92919;1592,34535
11,02000;0,93086;1596,94310
11,04000;0,93254;1601,64479
11,06000;0,93415;1606,21740
11,08000;0,93583;1611,42461
11,10000;0,93750;1616,89110
11,12000;0,93917;1621,67046
11,14000;0,94085;1626,49546
11,16000;0,94252;1631,19771
11,18000;0,94420;1635,70847
11,20000;0,94587;1641,03340
11,22000;0,94742;1645,68312
11,24000;0,94922;1650,48651
11,26000;0,95089;1655,77866
11,28000;0,95257;1660,38349
11,30000;0,95418;1665,29454
11,32000;0,95591;1669,98394
11,34000;0,95753;1674,14043
11,36000;0,95914;1678,18870
11,38000;0,96082;1682,44429
11,40000;0,96249;1687,48796
11,42000;0,96411;1692,36828
11,44000;0,96584;1696,05892
11,46000;0,96751;1700,57826
11,48000;0,96901;1706,40536
11,50000;0,97074;1711,46132
11,52000;0,97248;1716,69312
11,54000;0,97415;1722,00277
11,56000;0,97582;1727,45008
11,58000;0,97750;1732,33431
11,60000;0,97911;1737,22561
11,62000;0,98073;1741,57675
11,64000;0,98240;1745,96347
11,66000;0,98408;1750,96411
11,68000;0,98575;1756,26520
11,70000;0,98748;1760,95832
11,72000;0,98910;1765,54695
11,74000;0,99077;1770,59732
11,76000;0,99245;1775,14665
11,78000;0,99406;1779,50189
11,80000;0,99573;1784,73499
11,82000;0,99765;1790,69471
11,84000;0,99926;1796,97033
11,86000;1,00082;1801,93707
11,88000;1,00249;1805,69384
11,90000;1,00416;1809,52698
11,92000;1,00578;1814,63957
11,94000;1,00745;1819,06391
11,96000;1,00919;1823,88257
11,98000;1,01080;1829,72122
12,00000;1,01248;1834,76675
12,02000;1,01415;1839,32949
12,04000;1,01576;1844,28524
12,06000;1,01744;1849,21455
12,08000;1,01917;1854,49813
12,10000;1,02067;1859,51032
12,12000;1,02252;1865,16736
12,14000;1,02425;1871,31967
12,16000;1,02587;1876,25699
12,18000;1,02748;1881,32245
12,20000;1,02916;1885,70824
12,22000;1,03083;1889,94575
12,24000;1,03244;1894,81415
12,26000;1,03412;1899,07663
12,28000;1,03579;1903,91708
12,30000;1,03747;1908,91251
12,32000;1,03908;1912,92223
12,34000;1,04082;1918,02364
12,36000;1,04243;1923,79989
12,38000;1,04410;1929,02833
12,40000;1,04584;1934,45515
12,42000;1,04751;1939,74078
12,44000;1,04919;1944,61104
12,46000;1,05080;1950,21890
12,48000;1,05259;1955,40916
12,50000;1,05421;1961,01908
12,52000;1,05588;1966,15010
12,54000;1,05750;1970,80020
12,56000;1,05923;1975,77868
12,58000;1,06090;1980,72009
12,60000;1,06252;1985,73619
12,62000;1,06413;1991,02573
12,64000;1,06581;1995,82502
12,66000;1,06754;2001,21626
12,68000;1,06922;2006,52927
12,70000;1,07089;2012,09970
12,72000;1,07250;2016,92972
12,74000;1,07412;2021,75993
12,76000;1,07573;2026,27666
12,78000;1,07747;2031,81915
12,80000;1,07920;2037,58366
12,82000;1,08087;2042,51166
12,84000;1,08255;2047,75166
12,86000;1,08410;2053,35338
12,88000;1,08584;2057,97683
12,90000;1,08745;2062,63959
12,92000;1,08913;2067,91349
12,94000;1,09086;2072,42146
12,96000;1,09259;2078,10756
12,98000;1,09421;2084,30570
13,00000;1,09588;2089,02974
13,02000;1,09756;2093,35964
13,04000;1,09917;2097,65714
13,06000;1,10084;2102,24427
13,08000;1,10258;2107,93111
13,10000;1,10419;2113,63956
13,12000;1,10587;2118,40589
13,14000;1,10754;2123,40206
13,16000;1,10921;2127,96815
13,18000;1,11089;2132,70094
13,20000;1,11250;2137,36985
13,22000;1,11418;2142,45655
13,24000;1,11585;2147,98916
13,26000;1,11753;2153,09486
13,28000;1,11920;2157,64772
13,30000;1,12087;2162,41144
13,32000;1,12249;2167,45064
13,34000;1,12416;2172,76290
13,36000;1,12578;2177,87735
13,38000;1,12745;2182,50509
13,40000;1,12912;2187,45470
13,42000;1,13080;2192,57921
13,44000;1,13247;2197,65604
13,46000;1,13415;2202,12284
13,48000;1,13576;2207,27436
13,50000;1,13744;2212,34560
13,52000;1,13911;2217,06629
13,54000;1,14084;2222,53297
13,56000;1,14252;2227,80127
13,58000;1,14419;2232,84401
13,60000;1,14581;2237,55818
13,62000;1,14742;2241,94843
13,64000;1,14909;2247,43467
13,66000;1,15077;2253,28039
13,68000;1,15250;2258,34362
13,70000;1,15418;2263,67339
13,72000;1,15585;2268,66547
13,74000;1,15740;2273,92726
13,76000;1,15908;2278,87351
13,78000;1,16081;2283,79183
13,80000;1,16249;2289,31922
13,82000;1,16422;2294,68849
13,84000;1,16590;2299,86571
13,86000;1,16751;2304,44763
13,88000;1,16906;2309,42816
13,90000;1,17074;2314,58377
13,92000;1,17247;2320,61241
13,94000;1,17415;2325,58064
13,96000;1,17582;2330,75675
13,98000;1,17743;2336,15655
14,00000;1,17905;2341,83986
14,02000;1,18066;2346,22993
14,04000;1,18240;2352,32078
14,06000;1,18407;2357,98862
14,08000;1,18575;2363,45008
14,10000;1,18748;2369,09073
14,12000;1,18909;2374,88616
14,14000;1,19077;2380,30162
14,16000;1,19244;2385,65281
14,18000;1,19412;2390,95464
14,20000;1,19579;2395,48460
14,22000;1,19746;2400,22354
14,24000;1,19908;2405,60696
14,26000;1,20075;2410,55153
14,28000;1,20243;2415,61253
14,30000;1,20410;2421,22039
14,32000;1,20571;2426,28064
14,34000;1,20745;2431,24086
14,36000;1,20912;2436,90200
14,38000;1,21080;2441,79778
14,40000;1,21247;2446,65146
14,42000;1,21415;2451,84042
14,44000;1,21582;2456,85037
14,46000;1,21749;2462,42452
14,48000;1,21917;2467,90648
14,50000;1,22078;2472,50386
14,52000;1,22246;2478,14115
14,54000;1,22413;2483,28000
14,56000;1,22580;2488,22886
14,58000;1,22748;2493,06634
14,60000;1,22903;2497,92784
14,62000;1,23077;2502,95866
14,64000;1,23244;2509,15233
14,66000;1,23417;2515,13962
14,68000;1,23585;2519,64293
14,70000;1,23752;2524,69238
14,72000;1,23920;2530,36916
14,74000;1,24075;2535,39030
14,76000;1,24249;2539,64383
14,78000;1,24416;2544,72103
14,80000;1,24583;2550,26612
14,82000;1,24751;2555,58286
14,84000;1,24918;2560,57922
14,86000;1,25080;2566,01982
14,88000;1,25241;2571,40491
14,90000;1,25414;2576,07773
14,92000;1,25576;2581,50026
14,94000;1,25749;2587,93421
14,96000;1,25917;2593,39642
14,98000;1,26084;2598,55315
15,00000;1,26251;2604,07738
15,02000;1,26413;2609,17358
15,04000;1,26580;2614,74848
15,06000;1,26748;2619,96444
15,08000;1,26921;2625,61534
15,10000;1,27089;2631,84477
15,12000;1,27256;2637,41296
15,14000;1,27423;2643,28271
15,16000;1,27585;2648,70208
15,18000;1,27746;2653,81690
15,20000;1,27908;2658,87883
15,22000;1,28093;2664,23654
15,24000;1,28260;2670,21358
15,26000;1,28428;2676,06825
15,28000;1,28595;2681,77837
15,30000;1,28763;2686,89040
15,32000;1,28924;2691,21472
15,34000;1,29091;2696,15836
15,36000;1,29253;2701,34527
15,38000;1,29420;2706,25502
15,40000;1,29594;2711,78391
15,42000;1,29761;2717,15373
15,44000;1,29929;2722,53398
15,46000;1,30090;2727,86394
15,48000;1,30251;2732,82509
15,50000;1,30413;2737,42918
15,52000;1,30580;2742,38009
15,54000;1,30748;2747,63238
15,56000;1,30915;2753,03666
15,58000;1,31077;2758,25411
15,60000;1,31256;2764,21737
15,62000;1,31417;2770,58072
15,64000;1,31585;2775,95259
15,66000;1,31758;2780,83328
15,68000;1,31926;2786,39663
15,70000;1,32093;2791,84598
15,72000;1,32260;2797,26870
15,74000;1,32422;2802,34776
15,76000;1,32583;2806,58640
15,78000;1,32739;2811,71408
15,80000;1,32930;2817,79245
15,82000;1,33091;2825,06831
15,84000;1,33265;2831,33537
15,86000;1,33426;2836,76255
15,88000;1,33588;2841,53018
15,90000;1,33755;2846,22461
15,92000;1,33917;2851,19843
15,94000;1,34084;2856,29947
15,96000;1,34239;2861,71380
15,98000;1,34425;2867,50477
16,00000;1,34592;2873,78114
16,02000;1,34754;2879,05522
16,04000;1,34915;2884,45782
16,06000;1,35082;2889,63802
16,08000;1,35250;2895,11085
16,10000;1,35417;2900,92882
16,12000;1,35579;2906,44858
16,14000;1,35746;2911,84317
16,16000;1,35919;2917,54939
16,18000;1,36087;2922,42914
16,20000;1,36248;2927,82467
16,22000;1,36398;2933,43160
16,24000;1,36583;2938,60082
16,26000;1,36751;2945,00533
16,28000;1,36924;2951,83398
16,30000;1,37085;2957,58322
16,32000;1,37253;2962,23089
16,34000;1,37420;2966,28959
16,36000;1,37582;2971,55287
16,38000;1,37749;2977,79292
16,40000;1,37922;2983,97541
16,42000;1,38090;2990,19013
16,44000;1,38257;2995,00935
16,46000;1,38425;3000,50844
16,48000;1,38586;3006,62164
16,50000;1,38736;3011,53511
16,52000;1,38921;3016,34632
16,54000;1,39088;3022,83727
16,56000;1,39256;3029,01249
16,58000;1,39423;3034,15824
16,60000;1,39585;3039,73164
16,62000;1,39740;3044,32120
16,64000;1,39907;3049,08566
16,66000;1,40075;3055,17390
16,68000;1,40248;3061,58885
16,70000;1,40422;3067,91328
16,72000;1,40589;3073,62154
16,74000;1,40750;3079,12845
16,76000;1,40918;3084,32523
16,78000;1,41079;3089,36629
16,80000;1,41247;3094,36675
16,82000;1,41414;3099,50691
16,84000;1,41587;3105,33736
16,86000;1,41749;3111,31906
16,88000;1,41916;3116,80995
16,90000;1,42084;3121,78563
16,92000;1,42245;3126,93380
16,94000;1,42407;3133,21277
16,96000;1,42586;3138,75712
16,98000;1,42753;3144,58944
17,00000;1,42921;3150,93622
17,02000;1,43088;3156,30063
17,04000;1,43256;3161,24260
17,06000;1,43417;3166,12124
17,08000;1,43584;3171,55756
17,10000;1,43752;3177,60743
17,12000;1,43919;3183,95086
17,14000;1,44093;3190,14341
17,16000;1,44254;3195,91053
17,18000;1,44422;3201,28575
17,20000;1,44583;3207,13259
17,22000;1,44750;3211,89426
17,24000;1,44912;3217,48704
17,26000;1,45079;3223,48252
17,28000;1,45253;3229,81775
17,30000;1,45420;3235,65453
17,32000;1,45587;3241,77891
17,34000;1,45755;3247,96848
17,36000;1,45910;3253,06579
17,38000;1,46078;3257,98802
17,40000;1,46251;3264,01740
17,42000;1,46418;3269,80390
17,44000;1,46580;3275,27896
17,46000;1,46753;3280,32970
17,48000;1,46915;3286,13520
17,50000;1,47076;3291,57598
17,52000;1,47244;3296,53062
17,54000;1,47411;3301,68903
17,56000;1,47584;3307,52283
17,58000;1,47752;3313,69266
17,60000;1,47919;3319,39124
17,62000;1,48081;3324,13204
17,64000;1,48248;3329,65851
17,66000;1,48421;3335,47853
17,68000;1,48595;3342,25558
17,70000;1,48756;3348,62471
17,72000;1,48930;3354,31397
17,74000;1,49085;3360,00249
17,76000;1,49258;3364,53393
17,78000;1,49420;3369,66328
17,80000;1,49587;3375,38570
17,82000;1,49755;3381,30966
17,84000;1,49928;3386,69419
17,86000;1,50096;3393,49918
17,88000;1,50257;3400,60964
17,90000;1,50424;3406,49597
17,92000;1,50592;3411,73336
17,94000;1,50753;3417,06201
