Temps;Déplacement;Charge
2,94000;0,25889;902,48333
2,96000;0,26050;905,49616
2,98000;0,26218;908,09921
3,00000;0,26385;911,47767
3,02000;0,26553;915,34853
3,04000;0,26720;918,78390
3,06000;0,26887;921,71412
3,08000;0,27049;924,79941
3,10000;0,27216;928,38248
3,12000;0,27390;931,50688
3,14000;0,27557;934,74099
3,16000;0,27724;937,98088
3,18000;0,27892;941,72712
3,20000;0,28053;945,16575
3,22000;0,28221;948,60736
3,24000;0,28388;951,15341
3,26000;0,28555;954,58236
3,28000;0,28723;957,77810
3,30000;0,28890;961,15991
3,32000;0,29058;964,46155
3,34000;0,29219;968,13776
3,36000;0,29387;970,81140
3,38000;0,29560;973,24504
3,40000;0,29727;976,75212
3,42000;0,29895;980,12900
3,44000;0,30062;983,23505
3,46000;0,30224;986,76383
3,48000;0,30385;989,37396
3,50000;0,30552;992,38642
3,52000;0,30714;995,11612
3,54000;0,30881;998,13053
3,56000;0,31055;1001,23137
3,58000;0,31216;1004,36993
3,60000;0,31384;1007,30630
3,62000;0,31551;1010,12159
3,64000;0,31712;1013,12529
3,66000;0,31880;1016,56616
3,68000;0,32053;1019,71040
3,70000;0,32221;1023,65594
3,72000;0,32382;1027,10947
3,74000;0,32549;1029,41571
3,76000;0,32717;1032,05973
3,78000;0,32884;1034,94553
3,80000;0,33046;1037,87500
3,82000;0,33219;1041,36355
3,84000;0,33380;1044,90267
3,86000;0,33548;1047,38958
3,88000;0,33715;1050,33806
3,90000;0,33883;1053,05910
3,92000;0,34050;1056,07463
3,94000;0,34212;1059,18981
3,96000;0,34391;1063,01010
3,98000;0,34558;1066,53059
4,00000;0,34726;1070,06319
4,02000;0,34893;1073,21236
4,04000;0,35055;1076,05224
4,06000;0,35222;1078,83457
4,08000;0,35383;1081,89899
4,10000;0,35545;1085,20146
4,12000;0,35712;1088,45672
4,14000;0,35880;1091,78182
4,16000;0,36047;1095,58981
4,18000;0,36214;1098,90131
4,20000;0,36382;1101,57765
4,22000;0,36537;1104,82080
4,24000;0,36711;1108,07950
4,26000;0,36878;1111,45703
4,28000;0,37052;1115,67322
4,30000;0,37219;1119,43074
4,32000;0,37380;1122,32277
4,34000;0,37542;1125,34938
4,36000;0,37709;1128,27318
4,38000;0,37877;1130,87241
4,40000;0,38038;1133,98423
4,42000;0,38211;1137,39055
4,44000;0,38385;1140,78550
4,46000;0,38540;1144,26268
4,48000;0,38708;1146,80231
4,50000;0,38875;1149,62272
4,52000;0,39031;1152,74992
4,54000;0,39222;1156,28727
4,56000;0,39395;1161,06421
4,58000;0,39557;1165,11369
4,60000;0,39712;1167,54640
4,62000;0,39880;1169,56653
4,64000;0,40047;1172,28776
4,66000;0,40214;1175,33589
4,68000;0,40382;1178,84250
4,70000;0,40549;1182,48230
4,72000;0,40711;1185,74193
4,74000;0,40878;1188,39899
4,76000;0,41045;1191,02066
4,78000;0,41207;1194,15605
4,80000;0,41374;1197,45964
4,82000;0,41554;1201,43089
4,84000;0,41715;1205,23004
4,86000;0,41889;1209,11403
4,88000;0,42050;1212,74656
4,90000;0,42211;1215,86015
4,92000;0,42379;1218,15270
4,94000;0,42546;1220,69819
4,96000;0,42702;1223,75013
4,98000;0,42881;1227,28301
5,00000;0,43048;1230,68215
5,02000;0,43216;1233,94625
5,04000;0,43377;1236,82562
5,06000;0,43545;1239,27714
5,08000;0,43712;1242,42529
5,10000;0,43874;1245,73233
5,12000;0,44047;1249,19200
5,14000;0,44214;1252,63138
5,16000;0,44382;1255,86912
5,18000;0,44555;1259,20111
5,20000;0,44717;1262,49278
5,22000;0,44872;1265,51548
5,24000;0,45051;1268,92570
5,26000;0,45219;1273,14935
5,28000;0,45386;1275,75938
5,30000;0,45554;1278,66762
5,32000;0,45721;1281,59784
5,34000;0,45882;1284,82627
5,36000;0,46044;1287,74131
5,38000;0,46217;1290,36009
5,40000;0,46385;1294,08455
5,42000;0,46552;1298,19335
5,44000;0,46720;1301,50849
5,46000;0,46881;1304,23233
5,48000;0,47042;1307,28958
5,50000;0,47210;1310,10106
5,52000;0,47377;1313,43752
5,54000;0,47545;1316,81338
5,56000;0,47718;1320,42756
5,58000;0,47879;1323,87197
5,60000;0,48041;1326,00460
5,62000;0,48208;1328,20001
5,64000;0,48370;1331,90807
5,66000;0,48549;1335,80230
5,68000;0,48722;1339,89267
5,70000;0,48890;1343,68306
5,72000;0,49051;1346,84322
5,74000;0,49219;1349,85447
5,76000;0,49386;1353,40234
5,78000;0,49548;1356,35044
5,80000;0,49715;1359,13780
5,82000;0,49888;1363,12936
5,84000;0,50050;1367,26070
5,86000;0,50217;1370,78464
5,88000;0,50385;1373,45959
5,90000;0,50552;1377,01407
5,92000;0,50719;1380,57219
5,94000;0,50887;1383,80276
5,96000;0,51048;1387,45811
5,98000;0,51216;1392,27035
6,00000;0,51383;1395,99526
6,02000;0,51550;1399,57387
6,04000;0,51718;1402,72630
6,06000;0,51879;1406,12982
6,08000;0,52047;1409,88687
6,10000;0,52208;1414,17533
6,12000;0,52376;1417,91841
6,14000;0,52549;1421,83630
6,16000;0,52710;1425,42180
6,18000;0,52878;1428,67099
6,20000;0,53045;1431,54133
6,22000;0,53207;1434,97288
6,24000;0,53374;1438,90195
6,26000;0,53547;1442,98747
6,28000;0,53715;1447,02476
6,30000;0,53882;1450,52737
6,32000;0,54050;1453,97112
6,34000;0,54211;1457,43787
6,36000;0,54373;1461,01611
6,38000;0,54540;1464,65758
6,40000;0,54713;1468,65305
6,42000;0,54881;1472,39044
6,44000;0,55048;1475,88486
6,46000;0,55216;1479,76493
6,48000;0,55371;1483,07467
6,50000;0,55538;1485,94072
6,52000;0,55712;1489,65996
6,54000;0,55885;1493,93510
6,56000;0,56053;1498,65206
6,58000;0,56220;1503,07054
6,60000;0,56381;1506,64784
6,62000;0,56543;1510,07762
6,64000;0,56710;1514,30750
6,66000;0,56878;1518,85087
6,68000;0,57045;1523,83661
6,70000;0,57213;1529,70525
6,72000;0,57374;1535,00363
6,74000;0,57523;1539,30373
6,76000;0,57703;1544,15593
6,78000;0,57876;1550,17832
6,80000;0,58044;1556,17101
6,82000;0,58211;1562,49525
6,84000;0,58378;1568,73893
6,86000;0,58546;1574,52337
6,88000;0,58713;1580,52389
6,90000;0,58881;1586,64044
6,92000;0,59042;1592,09277
6,94000;0,59210;1597,63210
6,96000;0,59377;1603,80825
6,98000;0,59538;1610,32416
7,00000;0,59712;1616,28686
7,02000;0,59879;1622,41235
7,04000;0,60041;1629,08658
7,06000;0,60208;1635,32924
7,08000;0,60375;1641,52440
7,10000;0,60543;1648,58270
7,12000;0,60710;1654,71770
7,14000;0,60878;1661,19337
7,16000;0,61051;1667,56902
7,18000;0,61212;1674,14453
7,20000;0,61380;1680,20558
7,22000;0,61547;1686,20255
7,24000;0,61709;1692,10806
7,26000;0,61882;1698,71841
7,28000;0,62044;1704,49894
7,30000;0,62211;1710,25973
7,32000;0,62378;1716,46252
7,34000;0,62534;1722,88511
7,36000;0,62707;1728,53563
7,38000;0,62881;1734,79747
7,40000;0,63048;1741,85745
7,42000;0,63215;1748,03957
7,44000;0,63383;1753,87692
7,46000;0,63550;1759,52110
7,48000;0,63706;1764,67467
7,50000;0,63879;1769,86847
7,52000;0,64047;1775,70544
7,54000;0,64214;1780,90483
7,56000;0,64381;1785,98724
7,58000;0,64549;1791,58952
7,60000;0,64710;1796,63002
7,62000;0,64872;1801,02121
7,64000;0,65039;1805,64281
7,66000;0,65212;1811,10911
7,68000;0,65380;1816,50091
7,70000;0,65547;1821,11170
7,72000;0,65715;1825,05958
7,74000;0,65882;1829,29393
7,76000;0,66049;1833,09074
7,78000;0,66211;1836,63145
7,80000;0,66378;1840,24423
7,82000;0,66552;1843,75290
7,84000;0,66719;1848,03195
7,86000;0,66887;1852,01876
7,88000;0,67054;1855,03308
7,90000;0,67215;1857,53126
7,92000;0,67377;1860,29710
7,94000;0,67538;1862,90089
7,96000;0,67724;1865,83102
7,98000;0,67891;1868,59984
8,00000;0,68058;1870,90654
8,02000;0,68226;1872,94967
8,04000;0,68393;1874,24719
8,06000;0,68555;1875,57172
8,08000;0,68722;1876,71892
8,10000;0,68883;1877,92219
8,12000;0,69057;1878,86842
8,14000;0,69224;1880,12645
8,16000;0,69392;1880,96277
8,18000;0,69559;1881,32692
8,20000;0,69721;1881,48972
8,22000;0,69882;1881,43421
8,24000;0,70049;1881,58266
8,26000;0,70217;1881,95314
8,28000;0,70384;1882,33089
8,30000;0,70552;1883,36000
8,32000;0,70713;1884,09500
8,34000;0,70892;1884,47312
8,36000;0,71054;1885,89972
8,38000;0,71221;1886,62279
8,40000;0,71389;1886,91430
8,42000;0,71556;1887,65638
8,44000;0,71723;1888,05945
8,46000;0,71891;1888,52660
8,48000;0,72052;1888,38840
8,50000;0,72202;1888,09130
8,52000;0,72387;1888,82835
8,54000;0,72561;1890,04838
8,56000;0,72728;1891,57855
8,58000;0,72895;1892,03490
8,60000;0,73057;1892,70731
8,62000;0,73224;1892,90307
8,64000;0,73386;1892,63728
8,66000;0,73553;1892,74717
8,68000;0,73708;1893,70140
8,70000;0,73888;1894,71524
8,72000;0,74061;1895,72517
8,74000;0,74223;1896,49742
8,76000;0,74384;1897,00294
8,78000;0,74546;1897,85138
8,80000;0,74713;1898,76184
8,82000;0,74880;1900,02806
8,84000;0,75054;1901,54314
8,86000;0,75215;1902,98297
8,88000;0,75383;1904,16202
8,90000;0,75550;1905,18666
8,92000;0,75717;1905,90266
8,94000;0,75885;1906,65908
8,96000;0,76034;1907,72377
8,98000;0,76220;1909,63112
9,00000;0,76387;1912,33233
9,02000;0,76554;1914,54533
9,04000;0,76716;1915,28201
9,06000;0,76883;1916,00751
9,08000;0,77051;1917,78559
9,10000;0,77212;1919,59236
9,12000;0,77380;1920,38715
9,14000;0,77553;1922,32803
9,16000;0,77720;1923,99267
9,18000;0,77888;1925,69848
9,20000;0,78055;1927,61645
9,22000;0,78217;1929,63369
9,24000;0,78366;1931,22383
9,26000;0,78551;1932,88159
9,28000;0,78725;1936,28669
9,30000;0,78892;1939,36117
9,32000;0,79054;1941,70251
9,34000;0,79215;1944,32288
9,36000;0,79377;1946,53794
9,38000;0,79544;1948,97261
9,40000;0,79711;1952,62767
9,42000;0,79885;1957,32452
9,44000;0,80052;1961,69652
9,46000;0,80220;1965,68966
9,48000;0,80381;1969,17169
9,50000;0,80548;1972,64049
9,52000;0,80710;1976,51181
9,54000;0,80877;1979,83179
9,56000;0,81045;1983,50605
9,58000;0,81218;1988,07083
9,60000;0,81379;1992,27668
9,62000;0,81553;1995,75480
9,64000;0,81714;1999,11557
9,66000;0,81876;2002,71793
9,68000;0,82037;2006,63172
9,70000;0,82217;2010,16609
9,72000;0,82384;2014,92533
9,74000;0,82551;2019,29118
9,76000;0,82719;2023,10011
9,78000;0,82886;2026,54935
9,80000;0,83054;2029,70076
9,82000;0,83221;2032,95406
9,84000;0,83388;2036,10901
9,86000;0,83550;2039,94289
9,88000;0,83717;2043,33570
9,90000;0,83891;2047,71832
9,92000;0,84052;2051,88338
9,94000;0,84213;2054,66207
9,96000;0,84381;2057,45045
9,98000;0,84542;2060,78216
10,00000;0,84716;2064,20310
10,02000;0,84883;2068,47899
10,04000;0,85057;2071,87627
10,06000;0,85224;2075,10237
10,08000;0,85385;2077,71212
10,10000;0,85541;2080,42860
10,12000;0,85708;2082,61684
10,14000;0,85882;2085,85560
10,16000;0,86049;2089,13032
10,18000;0,86216;2091,87586
10,20000;0,86384;2094,40961
10,22000;0,86545;2097,03576
10,24000;0,86707;2098,95205
10,26000;0,86874;2101,80040
10,28000;0,87054;2104,64690
10,30000;0,87221;2107,61391
10,32000;0,87388;2110,35963
10,34000;0,87556;2113,21171
10,36000;0,87711;2115,65234
10,38000;0,87867;2117,90148
10,40000;0,88058;2120,75450
10,42000;0,88225;2124,51834
10,44000;0,88393;2127,75953
10,46000;0,88560;2130,04965
10,48000;0,88722;2132,05442
10,50000;0,88889;2134,52037
10,52000;0,89056;2137,07983
10,54000;0,89218;2139,49196
10,56000;0,89379;2142,05589
10,58000;0,89565;2145,25107
10,60000;0,89726;2149,62903
10,62000;0,89888;2153,13025
10,64000;0,90055;2155,30377
10,66000;0,90222;2157,10886
10,68000;0,90390;2159,60126
10,70000;0,90557;2162,18531
10,72000;0,90719;2165,20224
10,74000;0,90880;2168,08692
10,76000;0,91047;2170,61788
10,78000;0,91215;2172,96630
10,80000;0,91382;2175,59654
10,82000;0,91550;2178,14632
10,84000;0,91705;2180,89968
10,86000;0,91890;2184,68700
10,88000;0,92058;2188,99958
10,90000;0,92219;2192,34396
10,92000;0,92387;2194,73988
10,94000;0,92554;2197,58805
10,96000;0,92722;2200,45652
10,98000;0,92877;2202,91521
11,00000;0,93050;2205,92245
11,02000;0,93218;2209,03158
11,04000;0,93385;2212,28208
11,06000;0,93553;2215,45435
11,08000;0,93720;2217,88958
11,10000;0,93887;2220,44513
11,12000;0,94031;2223,61982
11,14000;0,94228;2226,91409
11,16000;0,94396;2231,08549
11,18000;0,94557;2234,40249
11,20000;0,94724;2237,28847
11,22000;0,94886;2240,12807
11,24000;0,95047;2242,48189
11,26000;0,95215;2244,31902
11,28000;0,95376;2247,11448
11,30000;0,95544;2250,56428
11,32000;0,95717;2253,90680
11,34000;0,95878;2257,00587
11,36000;0,96040;2259,56123
11,38000;0,96213;2261,57587
11,40000;0,96375;2264,52667
11,42000;0,96518;2268,48517
11,44000;0,96710;2272,18997
11,46000;0,96883;2276,70614
11,48000;0,97044;2280,76000
11,50000;0,97212;2284,24706
11,52000;0,97373;2287,28075
11,54000;0,97541;2289,86461
11,56000;0,97708;2292,86496
11,58000;0,97875;2296,22256
11,60000;0,98037;2299,48200
11,62000;0,98204;2302,99309
11,64000;0,98372;2305,78166
11,66000;0,98539;2308,68943
11,68000;0,98706;2312,18785
11,70000;0,98880;2315,76636
11,72000;0,99047;2318,64844
11,74000;0,99209;2322,69857
11,76000;0,99376;2326,89008
11,78000;0,99544;2330,35740
11,80000;0,99711;2333,74201
11,82000;0,99860;2336,88131
11,84000;1,00052;2340,20799
11,86000;1,00213;2345,02349
11,88000;1,00381;2348,93393
11,90000;1,00542;2351,91565
11,92000;1,00715;2355,06743
11,94000;1,00883;2358,08548
11,96000;1,01050;2361,72937
11,98000;1,01206;2365,22350
12,00000;1,01379;2368,35368
12,02000;1,01546;2372,46938
12,04000;1,01714;2376,30233
12,06000;1,01875;2379,87041
12,08000;1,02049;2383,50648
12,10000;1,02210;2386,93729
12,12000;1,02372;2389,88176
12,14000;1,02539;2392,77054
12,16000;1,02706;2395,78877
12,18000;1,02874;2399,30525
12,20000;1,03047;2402,82398
12,22000;1,03209;2406,61297
12,24000;1,03370;2410,20974
12,26000;1,03537;2414,08665
12,28000;1,03705;2417,96840
12,30000;1,03884;2422,05225
12,32000;1,04052;2426,77331
12,34000;1,04219;2431,33269
12,36000;1,04380;2434,77263
12,38000;1,04542;2437,80632
12,40000;1,04703;2441,34851
12,42000;1,04877;2445,02574
12,44000;1,05050;2449,90587
12,46000;1,05218;2454,92458
12,48000;1,05379;2459,02948
12,50000;1,05540;2462,04771
12,52000;1,05708;2466,32285
12,54000;1,05881;2470,79693
12,56000;1,06049;2475,17619
12,58000;1,06228;2479,87173
12,60000;1,06389;2484,34413
12,62000;1,06551;2488,56973
12,64000;1,06718;2492,42727
12,66000;1,06880;2496,05849
12,68000;1,07047;2500,84307
12,70000;1,07220;2505,38383
12,72000;1,07382;2509,83518
12,74000;1,07543;2514,43945
12,76000;1,07717;2518,45028
12,78000;1,07884;2522,31397
12,80000;1,08046;2526,65244
12,82000;1,08213;2530,98831
12,84000;1,08380;2535,24613
12,86000;1,08542;2539,70511
12,88000;1,08715;2544,00987
12,90000;1,08889;2548,83673
12,92000;1,09050;2553,41809
12,94000;1,09217;2557,84318
12,96000;1,09385;2562,16768
12,98000;1,09546;2566,97554
13,00000;1,09714;2571,71206
13,02000;1,09881;2576,30628
13,04000;1,10049;2581,11618
13,06000;1,10216;2586,05275
13,08000;1,10383;2590,66243
13,10000;1,10551;2595,28738
13,12000;1,10718;2599,43847
13,14000;1,10892;2604,15804
13,16000;1,11059;2608,97093
13,18000;1,11226;2614,15485
13,20000;1,11394;2618,91037
13,22000;1,11555;2622,80609
13,24000;1,11711;2627,12371
13,26000;1,11878;2631,74176
13,28000;1,12046;2636,52299
13,30000;1,12213;2640,69848
13,32000;1,12380;2645,60580
13,34000;1,12548;2650,61166
13,36000;1,12709;2654,58114
13,38000;1,12877;2658,37964
13,40000;1,13044;2662,41450
13,42000;1,13217;2667,14599
13,44000;1,13385;2673,13384
13,46000;1,13552;2678,24419
13,48000;1,13720;2682,94737
13,50000;1,13881;2687,02917
13,52000;1,14042;2691,09514
13,54000;1,14210;2695,05568
13,56000;1,14377;2699,39862
13,58000;1,14545;2703,55102
13,60000;1,14712;2708,61126
13,62000;1,14874;2713,34853
13,64000;1,15035;2716,95182
13,66000;1,15208;2721,22826
13,68000;1,15376;2726,13056
13,70000;1,15549;2731,14387
13,72000;1,15717;2736,32407
13,74000;1,15884;2741,23494
13,76000;1,16051;2745,75017
13,78000;1,16219;2750,08027
13,80000;1,16386;2754,41222
13,82000;1,16548;2758,58212
13,84000;1,16721;2762,93773
13,86000;1,16882;2767,43863
13,88000;1,17050;2772,16248
13,90000;1,17217;2776,70734
13,92000;1,17385;2780,93144
13,94000;1,17546;2785,43793
13,96000;1,17720;2790,17519
13,98000;1,17881;2795,02105
14,00000;1,18048;2799,92595
14,02000;1,18216;2805,12553
14,04000;1,18383;2809,72607
14,06000;1,18551;2813,92876
14,08000;1,18712;2818,18788
14,10000;1,18879;2822,89311
14,12000;1,19041;2828,11522
14,14000;1,19208;2832,70609
14,16000;1,19376;2837,28763
14,18000;1,19543;2842,33037
14,20000;1,19711;2847,86113
14,22000;1,19878;2852,19923
14,24000;1,20039;2857,20509
14,26000;1,20207;2862,47171
14,28000;1,20380;2867,74691
14,30000;1,20548;2873,41215
14,32000;1,20721;2878,61768
14,34000;1,20888;2883,58890
14,36000;1,21050;2887,91098
14,38000;1,21211;2891,91157
14,40000;1,21385;2896,91687
14,42000;1,21552;2902,43905
14,44000;1,21719;2907,78689
14,46000;1,21887;2913,12616
14,48000;1,22054;2917,96792
14,50000;1,22216;2923,11441
14,52000;1,22383;2927,70788
14,54000;1,22545;2932,16556
14,56000;1,22712;2938,09585
14,58000;1,22885;2943,99187
14,60000;1,23047;2949,52262
14,62000;1,23214;2955,30222
14,64000;1,23382;2960,92350
14,66000;1,23549;2966,42911
14,68000;1,23716;2971,31483
14,70000;1,23884;2976,41456
14,72000;1,24045;2981,35262
14,74000;1,24213;2986,84835
14,76000;1,24380;2992,21054
14,78000;1,24547;2997,93668
14,80000;1,24715;3002,98482
14,82000;1,24876;3007,63939
14,84000;1,25044;3012,74266
14,86000;1,25211;3018,29148
14,88000;1,25379;3023,97907
14,90000;1,25546;3029,66498
14,92000;1,25713;3035,31438
14,94000;1,25881;3040,81272
14,96000;1,26048;3045,36074
14,98000;1,26216;3050,94440
15,00000;1,26377;3056,65378
15,02000;1,26550;3061,75798
15,04000;1,26718;3067,42210
15,06000;1,26879;3072,74796
15,08000;1,27047;3077,82199
15,10000;1,27214;3082,99437
15,12000;1,27376;3088,68922
15,14000;1,27543;3093,84316
15,16000;1,27710;3098,92911
15,18000;1,27878;3104,62434
15,20000;1,28051;3110,68874
15,22000;1,28213;3115,96058
15,24000;1,28374;3120,92025
15,26000;1,28541;3126,69314
15,28000;1,28715;3132,21253
15,30000;1,28882;3138,15251
15,32000;1,29050;3143,75609
15,34000;1,29223;3149,29411
15,36000;1,29378;3154,38583
15,38000;1,29540;3159,50476
15,40000;1,29713;3164,68365
15,42000;1,29881;3170,76072
15,44000;1,30048;3176,88622
15,46000;1,30222;3182,90070
15,48000;1,30383;3188,49534
15,50000;1,30544;3194,22334
15,52000;1,30712;3199,76099
15,54000;1,30885;3205,78404
15,56000;1,31053;3212,09654
15,58000;1,31226;3218,37850
15,60000;1,31393;3224,03423
15,62000;1,31549;3229,87400
15,64000;1,31716;3235,36247
15,66000;1,31878;3240,99176
15,68000;1,32045;3247,31208
15,70000;1,32213;3253,35674
15,72000;1,32386;3259,07730
15,74000;1,32547;3265,35553
15,76000;1,32715;3271,34691
15,78000;1,32882;3276,91697
15,80000;1,33044;3283,18514
15,82000;1,33211;3289,07706
15,84000;1,33384;3295,11203
15,86000;1,33552;3301,37834
15,88000;1,33719;3306,95212
15,90000;1,33887;3313,03403
15,92000;1,34048;3318,58322
15,94000;1,34215;3324,08622
15,96000;1,34383;3329,95355
15,98000;1,34550;3336,29549
16,00000;1,34706;3342,37441
16,02000;1,34879;3348,40231
16,04000;1,35052;3354,63434
16,06000;1,35220;3360,74308
16,08000;1,35387;3366,50424
16,10000;1,35555;3372,35630
16,12000;1,35710;3377,80975
16,14000;1,35884;3383,52621
16,16000;1,36051;3389,84653
16,18000;1,36224;3397,02293
16,20000;1,36392;3404,00226
16,22000;1,36559;3409,30074
16,24000;1,36715;3414,91811
16,26000;1,36876;3420,62563
16,28000;1,37049;3426,73063
16,30000;1,37217;3432,97608
16,32000;1,37390;3439,52291
16,34000;1,37558;3445,90843
16,36000;1,37719;3451,94899
16,38000;1,37881;3457,93776
16,40000;1,38048;3464,10759
16,42000;1,38221;3469,99802
16,44000;1,38389;3476,20584
16,46000;1,38556;3482,94266
16,48000;1,38724;3489,81544
16,50000;1,38885;3496,09517
16,52000;1,39052;3501,81907
16,54000;1,39214;3507,48524
16,56000;1,39381;3513,32463
16,58000;1,39555;3519,52314
16,60000;1,39722;3526,38960
16,62000;1,39884;3532,91817
16,64000;1,40051;3539,00976
16,66000;1,40218;3544,81488
16,68000;1,40386;3550,47062
16,70000;1,40553;3556,23662
16,72000;1,40721;3561,96240
16,74000;1,40888;3568,02829
16,76000;1,41049;3574,48608
16,78000;1,41217;3580,44729
16,80000;1,41384;3586,26619
16,82000;1,41546;3592,40100
16,84000;1,41713;3598,65353
16,86000;1,41880;3604,65758
16,88000;1,42048;3611,36943
16,90000;1,42215;3618,01535
16,92000;1,42383;3623,93931
16,94000;1,42550;3629,97316
16,96000;1,42718;3635,69707
16,98000;1,42879;3641,23993
17,00000;1,43040;3647,49357
17,02000;1,43214;3653,90778
17,04000;1,43387;3660,23891
17,06000;1,43555;3666,62592
17,08000;1,43722;3672,21572
17,10000;1,43883;3678,23467
17,12000;1,44045;3684,30987
17,14000;1,44206;3689,97566
17,16000;1,44380;3696,26135
17,18000;1,44553;3702,93371
17,20000;1,44720;3709,37772
17,22000;1,44888;3715,55984
17,24000;1,45049;3721,76804
17,26000;1,45217;3727,59961
17,28000;1,45378;3733,74261
17,30000;1,45546;3739,80254
17,32000;1,45707;3745,78014
17,34000;1,45886;3751,91197
17,36000;1,46048;3757,82214
17,38000;1,46209;3763,71592
17,40000;1,46371;3769,66633
17,42000;1,46526;3775,81269
17,44000;1,46705;3782,63630
17,46000;1,46885;3790,27650
17,48000;1,47052;3797,41229
17,50000;1,47214;3803,81793
17,52000;1,47381;3809,15999
17,54000;1,47543;3814,36981
17,56000;1,47704;3820,35784
17,58000;1,47871;3826,54369
17,60000;1,48045;3832,63864
17,62000;1,48212;3839,42947
17,64000;1,48380;3846,22738
