Temps;Déplacement;Charge
1,74000;-26,91915;603,48054
1,76000;-26,91753;607,25007
1,78000;-26,91592;610,20846
1,80000;-26,91418;613,12551
1,82000;-26,91251;616,26448
1,84000;-26,91089;619,36071
1,86000;-26,90940;622,60516
1,88000;-26,90743;626,34982
1,90000;-26,90581;630,95223
1,92000;-26,90414;634,24977
1,94000;-26,90247;637,06124
1,96000;-26,90085;639,59672
1,98000;-26,89918;641,74817
2,00000;-26,89756;644,16793
2,02000;-26,89595;646,85741
2,04000;-26,89421;649,91890
2,06000;-26,89254;652,83719
2,08000;-26,89093;655,21733
2,10000;-26,88925;657,38559
2,12000;-26,88758;659,92665
2,14000;-26,88590;662,78819
2,16000;-26,88429;665,84577
2,18000;-26,88255;668,91513
2,20000;-26,88100;672,26049
2,22000;-26,87909;676,06275
2,24000;-26,87741;679,92737
2,26000;-26,87580;682,88604
2,28000;-26,87418;684,64917
2,30000;-26,87251;686,63708
2,32000;-26,87090;687,94265
2,34000;-26,86916;689,92027
2,36000;-26,86749;691,86576
2,38000;-26,86581;693,87038
2,40000;-26,86420;696,00116
2,42000;-26,86253;696,59236
2,44000;-26,86085;698,21486
2,46000;-26,85924;699,98670
2,48000;-26,85750;702,43045
2,50000;-26,85565;705,84822
2,52000;-26,85410;707,89196
2,54000;-26,85242;708,21489
2,56000;-26,85081;708,71287
2,58000;-26,84919;709,25425
2,60000;-26,84752;710,05435
2,62000;-26,84584;711,57361
2,64000;-26,84423;712,94359
2,66000;-26,84262;713,99603
2,68000;-26,84088;715,15944
2,70000;-26,83921;716,54632
2,72000;-26,83759;717,78027
2,74000;-26,83592;718,70540
2,76000;-26,83419;720,61867
2,78000;-26,83257;721,49984
2,80000;-26,83084;721,76494
2,82000;-26,82922;722,77333
2,84000;-26,82761;723,24905
2,86000;-26,82587;723,35168
2,88000;-26,82414;724,56361
2,90000;-26,82253;724,73134
2,92000;-26,82085;723,68123
2,94000;-26,81918;723,77231
2,96000;-26,81750;726,42532
2,98000;-26,81583;730,37143
3,00000;-26,81416;734,84783
3,02000;-26,81260;740,55963
3,04000;-26,81093;746,57872
3,06000;-26,80919;752,77751
3,08000;-26,80746;759,18362
3,10000;-26,80579;764,99106
3,12000;-26,80411;770,19744
3,14000;-26,80256;776,14444
3,16000;-26,80094;781,94700
3,18000;-26,79921;787,62686
3,20000;-26,79753;793,85461
3,22000;-26,79586;799,19891
3,24000;-26,79419;804,85065
3,26000;-26,79251;809,95914
3,28000;-26,79096;816,01050
3,30000;-26,78928;821,33962
3,32000;-26,78761;827,46483
3,34000;-26,78588;834,37311
3,36000;-26,78414;841,14131
3,38000;-26,78247;847,35733
3,40000;-26,78085;853,38773
3,42000;-26,77918;858,79741
3,44000;-26,77751;864,71485
3,46000;-26,77589;870,94726
3,48000;-26,77422;876,21370
3,50000;-26,77254;882,22092
3,52000;-26,77087;889,09362
3,54000;-26,76919;895,26344
3,56000;-26,76758;901,01352
3,58000;-26,76597;907,02670
3,60000;-26,76423;913,01808
3,62000;-26,76250;919,97115
3,64000;-26,76088;926,91826
3,66000;-26,75921;933,42001
3,68000;-26,75754;939,98583
3,70000;-26,75592;946,45778
3,72000;-26,75425;953,28242
3,74000;-26,75257;960,41439
3,76000;-26,75090;967,31223
3,78000;-26,74928;974,33859
3,80000;-26,74755;980,71201
3,82000;-26,74588;986,94367
3,84000;-26,74426;993,60170
3,86000;-26,74259;1000,40250
3,88000;-26,74091;1006,76408
3,90000;-26,73930;1013,04883
3,92000;-26,73763;1019,43323
3,94000;-26,73589;1026,66821
3,96000;-26,73428;1033,23320
3,98000;-26,73266;1039,84140
4,00000;-26,73093;1046,00517
4,02000;-26,72926;1052,55190
4,04000;-26,72764;1059,41854
4,06000;-26,72597;1065,84281
4,08000;-26,72423;1072,72007
4,10000;-26,72262;1079,06135
4,12000;-26,72094;1084,68896
4,14000;-26,71927;1091,61232
4,16000;-26,71765;1098,41116
4,18000;-26,71592;1104,73456
4,20000;-26,71425;1111,08748
4,22000;-26,71257;1117,73945
4,24000;-26,71090;1125,06580
4,26000;-26,70929;1131,42198
4,28000;-26,70767;1137,93137
4,30000;-26,70600;1144,58101
4,32000;-26,70426;1152,10852
4,34000;-26,70259;1159,88590
4,36000;-26,70092;1166,79566
4,38000;-26,69918;1173,23557
4,40000;-26,69763;1179,43045
4,42000;-26,69595;1185,49857
4,44000;-26,69422;1192,21229
4,46000;-26,69255;1199,44056
4,48000;-26,69087;1206,81962
4,50000;-26,68920;1214,12203
4,52000;-26,68752;1221,37554
4,54000;-26,68591;1228,27869
4,56000;-26,68423;1234,36050
4,58000;-26,68280;1240,76949
4,60000;-26,68089;1247,96927
4,62000;-26,67915;1257,28073
4,64000;-26,67754;1265,81984
4,66000;-26,67592;1272,44517
4,68000;-26,67419;1278,74855
4,70000;-26,67258;1285,92625
4,72000;-26,67096;1292,99173
4,74000;-26,66929;1299,93539
4,76000;-26,66755;1307,41606
4,78000;-26,66594;1315,39991
4,80000;-26,66421;1323,26791
4,82000;-26,66259;1330,47337
4,84000;-26,66097;1338,09075
4,86000;-26,65924;1345,06933
4,88000;-26,65757;1352,44578
4,90000;-26,65595;1360,14353
4,92000;-26,65428;1367,56189
4,94000;-26,65255;1375,28982
4,96000;-26,65093;1383,22217
4,98000;-26,64938;1390,38851
5,00000;-26,64752;1398,79500
5,02000;-26,64591;1407,99945
5,04000;-26,64424;1415,99905
5,06000;-26,64250;1423,88754
5,08000;-26,64089;1431,64098
5,10000;-26,63915;1439,35736
5,12000;-26,63748;1446,91700
5,14000;-26,63587;1454,35985
5,16000;-26,63419;1461,63255
5,18000;-26,63251;1468,97463
5,20000;-26,63084;1476,63746
5,22000;-26,62917;1484,89568
5,24000;-26,62743;1492,73779
5,26000;-26,62582;1500,31149
5,28000;-26,62426;1507,88622
5,30000;-26,62259;1515,07724
5,32000;-26,62086;1523,50646
5,34000;-26,61918;1531,95392
5,36000;-26,61751;1540,16092
5,38000;-26,61583;1548,09011
5,40000;-26,61422;1555,78116
5,42000;-26,61261;1563,33353
5,44000;-26,61093;1570,81354
5,46000;-26,60926;1578,33397
5,48000;-26,60753;1586,44971
5,50000;-26,60585;1595,01452
5,52000;-26,60417;1602,84210
5,54000;-26,60256;1610,05091
5,56000;-26,60089;1616,79778
5,58000;-26,59927;1624,16082
5,60000;-26,59760;1631,91929
5,62000;-26,59580;1640,38576
5,64000;-26,59413;1648,54676
5,66000;-26,59252;1656,48181
5,68000;-26,59084;1663,86515
5,70000;-26,58917;1670,15847
5,72000;-26,58749;1677,20616
5,74000;-26,58576;1685,22056
5,76000;-26,58409;1692,67878
5,78000;-26,58247;1700,10347
5,80000;-26,58080;1706,36959
5,82000;-26,57912;1713,40555
5,84000;-26,57745;1719,53402
5,86000;-26,57590;1725,78804
5,88000;-26,57422;1732,37398
5,90000;-26,57261;1739,48482
5,92000;-26,57093;1747,34145
5,94000;-26,56926;1753,87263
5,96000;-26,56764;1760,35445
5,98000;-26,56597;1767,01974
6,00000;-26,56424;1774,13691
6,02000;-26,56262;1781,46455
6,04000;-26,56095;1788,07937
6,06000;-26,55927;1794,41758
6,08000;-26,55754;1800,62652
6,10000;-26,55586;1807,65670
6,12000;-26,55419;1814,33856
6,14000;-26,55258;1819,70317
6,16000;-26,55102;1824,87294
6,18000;-26,54941;1830,48286
6,20000;-26,54755;1837,80864
6,22000;-26,54588;1846,46789
6,24000;-26,54421;1853,67931
6,26000;-26,54247;1859,24787
6,28000;-26,54092;1863,93373
6,30000;-26,53924;1868,38768
6,32000;-26,53757;1873,69175
6,34000;-26,53584;1880,13352
6,36000;-26,53416;1886,44566
6,38000;-26,53249;1892,70061
6,40000;-26,53087;1898,75271
6,42000;-26,52920;1904,25254
6,44000;-26,52758;1909,55773
6,46000;-26,52591;1915,41892
6,48000;-26,52424;1921,38553
6,50000;-26,52250;1927,36853
6,52000;-26,52089;1933,45193
6,54000;-26,51927;1939,06464
6,56000;-26,51754;1944,03920
6,58000;-26,51593;1948,76436
6,60000;-26,51443;1953,77339
6,62000;-26,51252;1959,86796
6,64000;-26,51084;1966,54033
6,66000;-26,50923;1972,35458
6,68000;-26,50756;1977,14120
6,70000;-26,50588;1982,50785
6,72000;-26,50427;1987,49043
6,74000;-26,50265;1992,26364
6,76000;-26,50098;1996,42554
6,78000;-26,49931;2001,60127
6,80000;-26,49763;2006,88280
6,82000;-26,49596;2012,45528
6,84000;-26,49428;2017,43413
6,86000;-26,49267;2022,60874
6,88000;-26,49099;2027,25288
6,90000;-26,48944;2032,64374
6,92000;-26,48759;2038,62973
6,94000;-26,48591;2044,46539
6,96000;-26,48418;2049,41276
6,98000;-26,48256;2054,04051
7,00000;-26,48089;2058,05935
7,02000;-26,47927;2062,05137
7,04000;-26,47766;2066,20917
7,06000;-26,47593;2070,70094
7,08000;-26,47431;2075,86307
7,10000;-26,47252;2080,63014
7,12000;-26,47084;2085,00680
7,14000;-26,46923;2089,12771
7,16000;-26,46761;2092,49612
7,18000;-26,46594;2095,64622
7,20000;-26,46421;2099,86009
7,22000;-26,46253;2103,70235
7,24000;-26,46086;2107,91081
7,26000;-26,45918;2112,11704
7,28000;-26,45757;2115,54896
7,30000;-26,45590;2117,66567
7,32000;-26,45434;2120,67850
7,34000;-26,45255;2124,52821
7,36000;-26,45088;2128,87712
7,38000;-26,44914;2132,64953
7,40000;-26,44753;2135,83261
7,42000;-26,44585;2138,43603
7,44000;-26,44418;2141,04336
7,46000;-26,44250;2143,65516
7,48000;-26,44089;2146,49979
7,50000;-26,43916;2148,97152
7,52000;-26,43754;2152,50403
7,54000;-26,43587;2155,68226
7,56000;-26,43419;2158,62915
7,58000;-26,43252;2161,14949
7,60000;-26,43091;2163,67617
7,62000;-26,42923;2166,60574
7,64000;-26,42750;2171,05448
7,66000;-26,42582;2175,19030
7,68000;-26,42415;2177,56033
7,70000;-26,42248;2180,02498
7,72000;-26,42080;2181,84199
7,74000;-26,41919;2183,69085
7,76000;-26,41751;2186,57386
7,78000;-26,41584;2189,79456
7,80000;-26,41411;2192,21674
7,82000;-26,41249;2195,26980
7,84000;-26,41082;2197,38614
7,86000;-26,40914;2199,84371
7,88000;-26,40747;2202,16606
7,90000;-26,40585;2204,48710
7,92000;-26,40424;2206,62095
7,94000;-26,40256;2209,20891
7,96000;-26,40083;2212,45233
7,98000;-26,39916;2215,76206
8,00000;-26,39748;2218,64451
8,02000;-26,39587;2220,73253
8,04000;-26,39432;2223,08058
8,06000;-26,39252;2226,04051
8,08000;-26,39085;2229,44561
8,10000;-26,38917;2232,78962
8,12000;-26,38744;2235,33958
8,14000;-26,38577;2238,01788
8,16000;-26,38421;2240,67867
8,18000;-26,38254;2242,60222
8,20000;-26,38092;2244,15474
8,22000;-26,37949;2246,78777
8,24000;-26,37745;2250,70994
8,26000;-26,37572;2255,96558
8,28000;-26,37416;2258,70442
8,30000;-26,37249;2260,15411
8,32000;-26,37088;2261,78411
8,34000;-26,36914;2263,89095
8,36000;-26,36747;2266,79519
8,38000;-26,36579;2269,76648
8,40000;-26,36412;2272,35649
8,42000;-26,36251;2274,62258
8,44000;-26,36083;2276,93431
8,46000;-26,35916;2278,95491
8,48000;-26,35772;2280,25466
8,50000;-26,35587;2283,38614
8,52000;-26,35407;2288,47675
8,54000;-26,35252;2292,58891
8,56000;-26,35085;2294,54897
8,58000;-26,34917;2296,31141
8,60000;-26,34750;2298,96605
8,62000;-26,34582;2301,68905
8,64000;-26,34421;2304,42341
8,66000;-26,34260;2306,61333
8,68000;-26,34092;2308,42177
8,70000;-26,33919;2311,32060
8,72000;-26,33752;2314,39415
8,74000;-26,33584;2316,75860
8,76000;-26,33417;2318,42622
8,78000;-26,33255;2320,80892
8,80000;-26,33094;2323,37248
8,82000;-26,32932;2326,09138
8,84000;-26,32765;2329,04274
8,86000;-26,32580;2333,22177
8,88000;-26,32418;2338,33902
8,90000;-26,32263;2340,82602
8,92000;-26,32095;2343,12322
8,94000;-26,31928;2345,15183
8,96000;-26,31754;2348,43902
8,98000;-26,31587;2351,27825
9,00000;-26,31420;2353,57750
9,02000;-26,31258;2355,58767
9,04000;-26,31091;2358,27565
9,06000;-26,30923;2361,45742
9,08000;-26,30756;2364,36743
9,10000;-26,30589;2367,02953
9,12000;-26,30415;2370,31635
9,14000;-26,30248;2373,04959
9,16000;-26,30092;2375,62582
9,18000;-26,29925;2377,67715
9,20000;-26,29776;2379,65658
9,22000;-26,29578;2382,74280
9,24000;-26,29417;2387,48398
9,26000;-26,29249;2390,05517
9,28000;-26,29094;2391,73416
9,30000;-26,28926;2392,70646
9,32000;-26,28759;2394,05017
9,34000;-26,28592;2396,99278
9,36000;-26,28424;2399,64593
9,38000;-26,28257;2402,61517
9,40000;-26,28095;2405,83085
9,42000;-26,27928;2408,32474
9,44000;-26,27760;2410,43568
9,46000;-26,27593;2412,96142
9,48000;-26,27432;2415,37504
9,50000;-26,27258;2417,77021
9,52000;-26,27109;2420,91604
9,54000;-26,26923;2424,35485
9,56000;-26,26756;2427,95385
9,58000;-26,26589;2430,90242
9,60000;-26,26421;2432,88651
9,62000;-26,26254;2435,53203
9,64000;-26,26086;2437,55523
9,66000;-26,25925;2439,56707
9,68000;-26,25758;2441,43456
9,70000;-26,25584;2444,28515
9,72000;-26,25417;2447,34585
9,74000;-26,25255;2450,47398
9,76000;-26,25088;2452,55698
9,78000;-26,24926;2454,95532
9,80000;-26,24771;2457,07966
9,82000;-26,24586;2459,73561
9,84000;-26,24418;2463,98728
9,86000;-26,24257;2467,10125
9,88000;-26,24084;2469,49736
9,90000;-26,23928;2472,21608
9,92000;-26,23761;2474,38177
9,94000;-26,23587;2476,90585
9,96000;-26,23426;2480,03714
9,98000;-26,23258;2483,27535
10,00000;-26,23091;2485,97637
10,02000;-26,22924;2488,02919
10,04000;-26,22768;2490,99843
10,06000;-26,22595;2493,47035
10,08000;-26,22427;2496,38818
10,10000;-26,22254;2500,72181
10,12000;-26,22087;2504,31728
10,14000;-26,21925;2506,85401
10,16000;-26,21764;2508,64029
10,18000;-26,21596;2510,75830
10,20000;-26,21423;2514,18911
10,22000;-26,21255;2517,70560
10,24000;-26,21082;2520,12350
10,26000;-26,20914;2523,38275
10,28000;-26,20753;2526,21807
10,30000;-26,20586;2528,26884
10,32000;-26,20424;2530,94956
10,34000;-26,20257;2533,40583
10,36000;-26,20084;2536,67254
10,38000;-26,19916;2539,75391
10,40000;-26,19749;2542,52758
10,42000;-26,19587;2544,93561
10,44000;-26,19420;2547,29893
10,46000;-26,19258;2549,37671
10,48000;-26,19091;2551,33789
10,50000;-26,18917;2554,57405
10,52000;-26,18750;2557,77836
10,54000;-26,18589;2561,02402
10,56000;-26,18421;2562,67767
10,58000;-26,18254;2565,59625
10,60000;-26,18087;2568,83763
10,62000;-26,17925;2571,43583
10,64000;-26,17758;2573,97201
10,66000;-26,17590;2577,07145
10,68000;-26,17423;2579,97643
10,70000;-26,17256;2583,01888
10,72000;-26,17088;2585,72027
10,74000;-26,16921;2588,27955
10,76000;-26,16753;2590,77754
10,78000;-26,16592;2593,94478
10,80000;-26,16424;2597,17982
10,82000;-26,16251;2599,42673
10,84000;-26,16083;2601,83010
10,86000;-26,15916;2604,37094
10,88000;-26,15755;2607,28560
10,90000;-26,15587;2609,96595
10,92000;-26,15426;2612,74166
10,94000;-26,15253;2615,87147
10,96000;-26,15085;2619,16742
10,98000;-26,14918;2622,12213
11,00000;-26,14750;2625,46148
11,02000;-26,14583;2627,23286
11,04000;-26,14428;2630,23619
11,06000;-26,14254;2633,56585
11,08000;-26,14087;2636,95549
11,10000;-26,13919;2639,90182
11,12000;-26,13752;2642,87144
11,14000;-26,13585;2645,76748
11,16000;-26,13423;2648,43237
11,18000;-26,13262;2649,93366
11,20000;-26,13094;2652,12897
11,22000;-26,12927;2655,25412
11,24000;-26,12759;2658,06541
11,26000;-26,12592;2661,01900
11,28000;-26,12425;2664,30937
11,30000;-26,12263;2666,29681
11,32000;-26,12102;2668,68100
11,34000;-26,11928;2672,20922
11,36000;-26,11761;2675,58508
11,38000;-26,11594;2678,60647
11,40000;-26,11420;2682,05162
11,42000;-26,11259;2685,22054
11,44000;-26,11091;2687,65166
11,46000;-26,10924;2689,24199
11,48000;-26,10762;2691,32424
11,50000;-26,10595;2694,46336
11,52000;-26,10422;2697,68704
11,54000;-26,10260;2700,56371
11,56000;-26,10093;2703,78720
11,58000;-26,09925;2706,69255
11,60000;-26,09758;2710,13193
11,62000;-26,09590;2712,80427
11,64000;-26,09423;2715,97300
11,66000;-26,09256;2718,67961
11,68000;-26,09094;2721,13793
11,70000;-26,08921;2724,03006
11,72000;-26,08760;2726,83930
11,74000;-26,08592;2729,13259
11,76000;-26,08425;2731,46480
11,78000;-26,08257;2735,24504
11,80000;-26,08096;2738,04013
11,82000;-26,07928;2741,42399
11,84000;-26,07761;2744,26639
11,86000;-26,07594;2746,98287
11,88000;-26,07426;2750,12814
11,90000;-26,07259;2754,18013
11,92000;-26,07097;2756,97969
11,94000;-26,06930;2758,89896
11,96000;-26,06756;2761,67784
11,98000;-26,06589;2765,20327
12,00000;-26,06428;2768,25391
12,02000;-26,06260;2771,14529
12,04000;-26,06093;2774,31868
12,06000;-26,05926;2776,99046
12,08000;-26,05758;2779,94350
12,10000;-26,05591;2782,99712
12,12000;-26,05423;2786,07868
12,14000;-26,05256;2789,38804
12,16000;-26,05094;2791,81004
12,18000;-26,04933;2794,94934
12,20000;-26,04765;2798,36431
12,22000;-26,04592;2801,70459
12,24000;-26,04425;2805,15682
12,26000;-26,04257;2808,75862
12,28000;-26,04090;2811,60846
12,30000;-26,03928;2814,51065
12,32000;-26,03761;2816,73092
12,34000;-26,03588;2819,92387
12,36000;-26,03426;2823,29004
12,38000;-26,03259;2826,91214
12,40000;-26,03085;2830,49643
12,42000;-26,02924;2834,07681
12,44000;-26,02763;2836,38332
12,46000;-26,02595;2838,85971
12,48000;-26,02428;2842,02918
12,50000;-26,02260;2845,12527
12,52000;-26,02087;2848,38509
12,54000;-26,01926;2852,46540
12,56000;-26,01758;2855,45886
12,58000;-26,01591;2858,80174
12,60000;-26,01429;2861,45918
12,62000;-26,01256;2864,71564
12,64000;-26,01088;2867,92610
12,66000;-26,00921;2871,11290
12,68000;-26,00760;2873,61518
12,70000;-26,00586;2875,91610
12,72000;-26,00425;2878,55864
12,74000;-26,00258;2881,14250
12,76000;-26,00090;2883,83793
12,78000;-25,99929;2887,73049
12,80000;-25,99767;2890,83160
12,82000;-25,99594;2893,55889
12,84000;-25,99426;2897,87333
12,86000;-25,99259;2901,84729
12,88000;-25,99092;2905,06408
12,90000;-25,98918;2908,12459
12,92000;-25,98757;2911,43190
12,94000;-25,98583;2914,29702
12,96000;-25,98416;2916,79502
12,98000;-25,98248;2920,55234
13,00000;-25,98081;2923,81570
13,02000;-25,97914;2926,29022
13,04000;-25,97764;2928,55203
13,06000;-25,97591;2931,56486
13,08000;-25,97417;2935,43264
13,10000;-25,97250;2939,79924
13,12000;-25,97083;2942,70683
13,14000;-25,96909;2946,05959
13,16000;-25,96754;2949,12793
13,18000;-25,96586;2951,56520
13,20000;-25,96419;2954,31744
13,22000;-25,96251;2957,66555
13,24000;-25,96078;2960,89221
13,26000;-25,95911;2964,83878
13,28000;-25,95749;2968,27573
13,30000;-25,95588;2971,00171
13,32000;-25,95426;2973,30469
13,34000;-25,95259;2976,68874
13,36000;-25,95091;2980,13315
13,38000;-25,94924;2984,07413
13,40000;-25,94757;2988,17400
13,42000;-25,94595;2992,24276
13,44000;-25,94428;2994,56734
13,46000;-25,94260;2996,48363
13,48000;-25,94093;2999,81274
13,50000;-25,93920;3004,05230
13,52000;-25,93752;3007,66844
13,54000;-25,93585;3011,84021
13,56000;-25,93417;3015,03353
13,58000;-25,93250;3017,71518
13,60000;-25,93089;3020,48083
13,62000;-25,92921;3023,51080
13,64000;-25,92748;3027,55963
13,66000;-25,92580;3031,49093
13,68000;-25,92419;3035,71597
13,70000;-25,92246;3039,17173
13,72000;-25,92084;3042,78266
13,74000;-25,91911;3046,55302
13,76000;-25,91749;3049,74318
13,78000;-25,91582;3052,78916
13,80000;-25,91426;3056,11491
13,82000;-25,91253;3060,70261
13,84000;-25,91086;3065,43149
13,86000;-25,90912;3070,24233
13,88000;-25,90745;3074,90993
13,90000;-25,90583;3079,18563
13,92000;-25,90428;3082,80364
13,94000;-25,90261;3086,04892
13,96000;-25,90093;3090,64500
13,98000;-25,89920;3095,25318
14,00000;-25,89752;3100,09457
14,02000;-25,89585;3104,63347
14,04000;-25,89423;3108,88682
14,06000;-25,89262;3113,12508
14,08000;-25,89089;3117,93126
14,10000;-25,88921;3122,88962
14,12000;-25,88754;3127,47173
14,14000;-25,88581;3131,64182
14,16000;-25,88419;3135,36450
14,18000;-25,88257;3139,55806
14,20000;-25,88090;3143,12391
14,22000;-25,87923;3147,33721
14,24000;-25,87755;3151,67829
14,26000;-25,87582;3156,47423
14,28000;-25,87415;3160,64097
14,30000;-25,87253;3164,66913
14,32000;-25,87086;3167,79576
14,34000;-25,86924;3171,33218
14,36000;-25,86757;3175,27205
14,38000;-25,86584;3179,24097
14,40000;-25,86410;3183,40622
14,42000;-25,86255;3187,62586
14,44000;-25,86087;3190,89778
14,46000;-25,85926;3193,81766
14,48000;-25,85758;3197,15329
14,50000;-25,85591;3201,82778
14,52000;-25,85423;3205,91405
14,54000;-25,85256;3210,37583
14,56000;-25,85095;3214,90057
14,58000;-25,84927;3218,60053
14,60000;-25,84760;3222,98557
14,62000;-25,84593;3226,64827
14,64000;-25,84425;3230,24876
14,66000;-25,84258;3234,98622
14,68000;-25,84090;3239,21219
14,70000;-25,83923;3243,72761
14,72000;-25,83755;3247,36647
14,74000;-25,83588;3250,51993
14,76000;-25,83427;3253,99116
14,78000;-25,83259;3258,09754
14,80000;-25,83098;3262,47029
14,82000;-25,82924;3266,46827
14,84000;-25,82751;3270,96879
14,86000;-25,82584;3274,66391
14,88000;-25,82416;3277,84419
14,90000;-25,82249;3280,71304
14,92000;-25,82099;3284,38058
14,94000;-25,81920;3288,24148
14,96000;-25,81747;3293,00463
14,98000;-25,81579;3297,52490
15,00000;-25,81418;3301,01624
15,02000;-25,81250;3303,99238
15,04000;-25,81089;3307,20022
15,06000;-25,80927;3310,34549
15,08000;-25,80760;3313,84949
15,10000;-25,80593;3317,56882
15,12000;-25,80413;3322,97124
15,14000;-25,80246;3328,49286
15,16000;-25,80084;3332,00991
15,18000;-25,79923;3334,32853
15,20000;-25,79755;3337,14671
15,22000;-25,79588;3340,26404
15,24000;-25,79421;3344,37042
15,26000;-25,79253;3348,82885
15,28000;-25,79086;3352,86148
15,30000;-25,78924;3357,18095
15,32000;-25,78757;3360,71141
15,34000;-25,78590;3365,94880
15,36000;-25,78434;3370,96862
15,38000;-25,78249;3377,41785
15,40000;-25,78075;3385,07816
15,42000;-25,77920;3391,56017
15,44000;-25,77753;3396,77967
15,46000;-25,77585;3401,75480
15,48000;-25,77418;3407,48504
15,50000;-25,77250;3413,36541
15,52000;-25,77083;3419,00066
15,54000;-25,76916;3425,10752
15,56000;-25,76748;3431,15292
15,58000;-25,76581;3437,31083
15,60000;-25,76419;3443,30296
15,62000;-25,76252;3449,05294
15,64000;-25,76084;3454,36931
15,66000;-25,75935;3459,87864
15,68000;-25,75750;3466,63110
15,70000;-25,75576;3474,34618
15,72000;-25,75415;3481,39592
15,74000;-25,75253;3485,98696
15,76000;-25,75086;3490,15146
15,78000;-25,74919;3495,25660
15,80000;-25,74763;3500,48877
15,82000;-25,74596;3505,43074
15,84000;-25,74428;3510,68489
15,86000;-25,74255;3517,12815
15,88000;-25,74082;3523,25402
15,90000;-25,73920;3528,50221
15,92000;-25,73759;3533,35515
15,94000;-25,73609;3538,45134
15,96000;-25,73424;3544,35891
15,98000;-25,73245;3551,68991
16,00000;-25,73077;3558,49750
16,02000;-25,72910;3563,89731
16,04000;-25,72748;3569,01474
16,06000;-25,72587;3573,33571
16,08000;-25,72419;3577,83698
16,10000;-25,72252;3583,41634
16,12000;-25,72085;3588,65857
16,14000;-25,71917;3594,24837
16,16000;-25,71750;3599,61353
16,18000;-25,71588;3604,57376
16,20000;-25,71421;3608,80159
16,22000;-25,71271;3613,69066
16,24000;-25,71092;3620,21998
16,26000;-25,70912;3627,33379
16,28000;-25,70745;3634,26097
16,30000;-25,70584;3639,96774
16,32000;-25,70416;3644,81695
16,34000;-25,70249;3649,56297
16,36000;-25,70088;3654,45837
16,38000;-25,69920;3659,71364
16,40000;-25,69753;3664,60979
16,42000;-25,69591;3670,03568
16,44000;-25,69418;3675,24363
16,46000;-25,69251;3680,70640
16,48000;-25,69089;3685,78732
16,50000;-25,68922;3690,61008
16,52000;-25,68754;3695,33971
16,54000;-25,68593;3701,22679
16,56000;-25,68425;3706,66385
16,58000;-25,68246;3713,67373
16,60000;-25,68078;3721,46815
16,62000;-25,67917;3727,40775
