Temps;Déplacement;Charge
(sec);(mm);(N)
5,24000;0,30893;1776,94838
5,26000;0,31061;1780,99014
5,28000;0,31228;1784,29000
5,30000;0,31384;1787,93743
5,32000;0,31569;1792,21332
5,34000;0,31742;1796,81573
5,36000;0,31904;1801,53362
5,38000;0,32065;1804,80443
5,40000;0,32233;1807,74052
5,42000;0,32400;1811,21230
5,44000;0,32567;1814,90649
5,46000;0,32735;1818,62619
5,48000;0,32902;1822,40400
5,50000;0,33070;1825,92385
5,52000;0,33237;1829,40811
5,54000;0,33404;1832,63049
5,56000;0,33566;1836,68546
5,58000;0,33733;1840,16023
5,60000;0,33901;1843,86857
5,62000;0,34068;1847,95558
5,64000;0,34235;1851,82691
5,66000;0,34403;1855,62521
5,68000;0,34564;1859,42277
5,70000;0,34732;1862,96236
5,72000;0,34899;1866,04802
5,74000;0,35061;1869,75785
5,76000;0,35228;1873,56938
5,78000;0,35395;1876,46095
5,80000;0,35563;1880,19145
5,82000;0,35730;1883,59227
5,84000;0,35898;1886,83327
5,86000;0,36059;1890,89198
5,88000;0,36226;1894,53550
5,90000;0,36394;1897,96463
5,92000;0,36567;1901,78920
5,94000;0,36735;1905,60445
5,96000;0,36902;1909,22171
5,98000;0,37064;1912,37740
6,00000;0,37225;1916,55997
6,02000;0,37392;1919,97681
6,04000;0,37560;1924,10182
6,06000;0,37727;1927,89044
6,08000;0,37901;1931,64013
6,10000;0,38068;1935,49041
6,12000;0,38223;1938,59842
6,14000;0,38391;1941,59988
6,16000;0,38564;1945,72099
6,18000;0,38732;1950,19636
6,20000;0,38905;1954,39719
6,22000;0,39072;1958,21840
6,24000;0,39234;1962,22216
6,26000;0,39389;1965,12248
6,28000;0,39563;1968,55925
6,30000;0,39730;1971,76132
6,32000;0,39898;1975,56186
6,34000;0,40065;1979,47230
6,36000;0,40226;1983,28122
6,38000;0,40394;1987,19297
6,40000;0,40549;1990,26521
6,42000;0,40723;1994,20862
6,44000;0,40896;1999,04349
6,46000;0,41063;2003,21358
6,48000;0,41231;2006,82506
6,50000;0,41392;2010,78616
